Id,System,Area,Module,Options,Menu,Acesso
8227,TRAX,Plan_Materiais,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8228,TRAX,GSE,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8229,TRAX,Simulador,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8230,TRAX,Almoxarifado,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8231,TRAX,Suprimentos,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8232,TRAX,Redelivery,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8233,TRAX,Eng_Manutenção,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8234,TRAX,Plan_Compras,Library,Library_Authorization_Group_EXPLORER,EXPLORER,NO
8235,TRAX,Plan_Manutenção_Linha,Library,Library_EXPLORER,EXPLORER,NO
8236,TRAX,Plan_Manutenção_Heavy,Library,Library_EXPLORER,EXPLORER,NO
8237,TRAX,PCP,Library,Library_EXPLORER,EXPLORER,NO
8238,TRAX,PCO,Library,Library_EXPLORER,EXPLORER,NO
8239,TRAX,Qualidade_Manutenção,Library,Library_EXPLORER,EXPLORER,NO
8240,TRAX,Manutenção_Linha,Library,Library_EXPLORER,EXPLORER,NO
8241,TRAX,MCC,Library,Library_EXPLORER,EXPLORER,NO
8242,TRAX,Plan_Materiais,Library,Library_EXPLORER,EXPLORER,NO
8243,TRAX,GSE,Library,Library_EXPLORER,EXPLORER,NO
8244,TRAX,Simulador,Library,Library_EXPLORER,EXPLORER,NO
8245,TRAX,Almoxarifado,Library,Library_EXPLORER,EXPLORER,NO
8246,TRAX,Suprimentos,Library,Library_EXPLORER,EXPLORER,NO
8247,TRAX,Redelivery,Library,Library_EXPLORER,EXPLORER,NO
8248,TRAX,Eng_Manutenção,Library,Library_EXPLORER,EXPLORER,NO
8249,TRAX,Plan_Compras,Library,Library_EXPLORER,EXPLORER,NO
8250,TRAX,Plan_Manutenção_Linha,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8251,TRAX,Plan_Manutenção_Heavy,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8252,TRAX,PCP,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8253,TRAX,PCO,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8254,TRAX,Qualidade_Manutenção,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8255,TRAX,Manutenção_Linha,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8256,TRAX,MCC,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8257,TRAX,Plan_Materiais,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8258,TRAX,GSE,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8259,TRAX,Simulador,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8260,TRAX,Almoxarifado,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8261,TRAX,Suprimentos,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8262,TRAX,Redelivery,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8263,TRAX,Eng_Manutenção,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8264,TRAX,Plan_Compras,Library,Manual_Authorization_EXPLORER,EXPLORER,NO
8265,TRAX,Plan_Manutenção_Linha,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8266,TRAX,Plan_Manutenção_Heavy,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8267,TRAX,PCP,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8268,TRAX,PCO,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8269,TRAX,Qualidade_Manutenção,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8270,TRAX,Manutenção_Linha,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8271,TRAX,MCC,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8272,TRAX,Plan_Materiais,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8273,TRAX,GSE,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8274,TRAX,Simulador,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8275,TRAX,Almoxarifado,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8276,TRAX,Suprimentos,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8277,TRAX,Redelivery,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8278,TRAX,Eng_Manutenção,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8279,TRAX,Plan_Compras,Library,Tech_Pub_Request_Authorization,EXPLORER,NO
8280,TRAX,Plan_Manutenção_Linha,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8281,TRAX,Plan_Manutenção_Heavy,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8282,TRAX,PCP,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8283,TRAX,PCO,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8284,TRAX,Qualidade_Manutenção,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8285,TRAX,Manutenção_Linha,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8286,TRAX,MCC,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8287,TRAX,Plan_Materiais,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8288,TRAX,GSE,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8289,TRAX,Simulador,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8290,TRAX,Almoxarifado,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8291,TRAX,Suprimentos,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8292,TRAX,Redelivery,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8293,TRAX,Eng_Manutenção,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8294,TRAX,Plan_Compras,Library,Tech_Pub_Request_Authorization_Group_EXPLORER,EXPLORER,NO
8295,TRAX,Plan_Manutenção_Linha,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8296,TRAX,Plan_Manutenção_Heavy,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8297,TRAX,PCP,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8298,TRAX,PCO,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8299,TRAX,Qualidade_Manutenção,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8300,TRAX,Manutenção_Linha,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8301,TRAX,MCC,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8302,TRAX,Plan_Materiais,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8303,TRAX,GSE,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8304,TRAX,Simulador,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8305,TRAX,Almoxarifado,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8306,TRAX,Suprimentos,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8307,TRAX,Redelivery,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8308,TRAX,Eng_Manutenção,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8309,TRAX,Plan_Compras,Library,Tech_Pub_Request_Authorization_Supervisor,EXPLORER,NO
8310,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8311,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8312,TRAX,PCP,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8313,TRAX,PCO,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8314,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8315,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8316,TRAX,MCC,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8317,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8318,TRAX,GSE,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8319,TRAX,Simulador,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8320,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8321,TRAX,Suprimentos,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8322,TRAX,Redelivery,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8323,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8324,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_Authorization,EXPLORER,NO
8325,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8326,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8327,TRAX,PCP,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8328,TRAX,PCO,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8329,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8330,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8331,TRAX,MCC,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8332,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8333,TRAX,GSE,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8334,TRAX,Simulador,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8335,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8336,TRAX,Suprimentos,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8337,TRAX,Redelivery,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8338,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8339,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_Authorization_Groups_EXPLORER,EXPLORER,NO
8340,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8341,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8342,TRAX,PCP,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8343,TRAX,PCO,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8344,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8345,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8346,TRAX,MCC,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8347,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8348,TRAX,GSE,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8349,TRAX,Simulador,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8350,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8351,TRAX,Suprimentos,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8352,TRAX,Redelivery,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8353,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8354,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_Authorization_Supervisor,EXPLORER,NO
8355,TRAX,PCP,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8356,TRAX,PCO,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8357,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8358,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8359,TRAX,MCC,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8360,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8361,TRAX,GSE,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8362,TRAX,Simulador,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8363,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8364,TRAX,Suprimentos,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8365,TRAX,Redelivery,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8366,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8367,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_EXPLORER,EXPLORER,NO
8368,TRAX,PCP,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8369,TRAX,PCO,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8370,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8371,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8372,TRAX,MCC,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8373,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8374,TRAX,GSE,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8375,TRAX,Simulador,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8376,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8377,TRAX,Suprimentos,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8378,TRAX,Redelivery,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8379,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8380,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_Fleet_EXPLORER,EXPLORER,NO
8381,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8382,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8383,TRAX,PCP,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8384,TRAX,PCO,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8385,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8386,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8387,TRAX,MCC,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8388,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8389,TRAX,GSE,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8390,TRAX,Simulador,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8391,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8392,TRAX,Suprimentos,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8393,TRAX,Redelivery,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8394,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8395,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_Security_EXPLORER,EXPLORER,NO
8396,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8397,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8398,TRAX,PCP,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8399,TRAX,PCO,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8400,TRAX,Qualidade_Manutenção,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8401,TRAX,Manutenção_Linha,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8402,TRAX,MCC,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8403,TRAX,Plan_Materiais,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8404,TRAX,GSE,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8405,TRAX,Simulador,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8406,TRAX,Almoxarifado,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8407,TRAX,Suprimentos,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8408,TRAX,Redelivery,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8409,TRAX,Eng_Manutenção,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8410,TRAX,Plan_Compras,TraYESDoc,TraYESDoc_TR_Authorization,EXPLORER,NO
8411,TRAX,Plan_Manutenção_Linha,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8412,TRAX,Plan_Manutenção_Heavy,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8413,TRAX,PCP,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8414,TRAX,PCO,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8415,TRAX,Qualidade_Manutenção,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8416,TRAX,Manutenção_Linha,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8417,TRAX,MCC,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8418,TRAX,Plan_Materiais,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8419,TRAX,GSE,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8420,TRAX,Simulador,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8421,TRAX,Almoxarifado,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8422,TRAX,Suprimentos,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8423,TRAX,Redelivery,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8424,TRAX,Eng_Manutenção,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8425,TRAX,Plan_Compras,Settings,AC_PN_Positions_EXPLORER,EXPLORER,NO
8426,TRAX,Plan_Manutenção_Linha,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8427,TRAX,Plan_Manutenção_Heavy,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8428,TRAX,PCP,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8429,TRAX,PCO,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8430,TRAX,Qualidade_Manutenção,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8431,TRAX,Manutenção_Linha,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8432,TRAX,MCC,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8433,TRAX,Plan_Materiais,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8434,TRAX,GSE,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8435,TRAX,Simulador,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8436,TRAX,Almoxarifado,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8437,TRAX,Suprimentos,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8438,TRAX,Redelivery,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8439,TRAX,Eng_Manutenção,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8440,TRAX,Plan_Compras,Settings,MEL_Authorization_EXPLORER,EXPLORER,NO
8441,TRAX,Plan_Manutenção_Linha,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8442,TRAX,Plan_Manutenção_Heavy,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8443,TRAX,PCP,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8444,TRAX,PCO,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8445,TRAX,Qualidade_Manutenção,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8446,TRAX,Manutenção_Linha,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8447,TRAX,MCC,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8448,TRAX,Plan_Materiais,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8449,TRAX,GSE,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8450,TRAX,Simulador,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8451,TRAX,Almoxarifado,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8452,TRAX,Suprimentos,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8453,TRAX,Redelivery,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8454,TRAX,Eng_Manutenção,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8455,TRAX,Plan_Compras,Settings,MEL_Authorization_Group_EXPLORER,EXPLORER,NO
8456,TRAX,Plan_Manutenção_Linha,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8457,TRAX,Plan_Manutenção_Heavy,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8458,TRAX,PCP,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8459,TRAX,PCO,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8460,TRAX,Qualidade_Manutenção,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8461,TRAX,Manutenção_Linha,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8462,TRAX,MCC,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8463,TRAX,Plan_Materiais,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8464,TRAX,GSE,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8465,TRAX,Simulador,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8466,TRAX,Almoxarifado,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8467,TRAX,Suprimentos,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8468,TRAX,Redelivery,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8469,TRAX,Eng_Manutenção,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8470,TRAX,Plan_Compras,Settings,PN_Authorization_EXPLORER,EXPLORER,NO
8471,TRAX,Plan_Manutenção_Linha,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8472,TRAX,Plan_Manutenção_Heavy,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8473,TRAX,PCP,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8474,TRAX,PCO,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8475,TRAX,Qualidade_Manutenção,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8476,TRAX,Manutenção_Linha,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8477,TRAX,MCC,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8478,TRAX,Plan_Materiais,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8479,TRAX,GSE,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8480,TRAX,Simulador,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8481,TRAX,Almoxarifado,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8482,TRAX,Suprimentos,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8483,TRAX,Redelivery,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8484,TRAX,Eng_Manutenção,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8485,TRAX,Plan_Compras,Settings,PN_Authorization_Group_EXPLORER,EXPLORER,NO
8486,TRAX,Plan_Manutenção_Linha,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8487,TRAX,Plan_Manutenção_Heavy,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8488,TRAX,PCP,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8489,TRAX,PCO,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8490,TRAX,Qualidade_Manutenção,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8491,TRAX,Manutenção_Linha,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8492,TRAX,MCC,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8493,TRAX,Plan_Materiais,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8494,TRAX,GSE,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8495,TRAX,Simulador,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8496,TRAX,Almoxarifado,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8497,TRAX,Suprimentos,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8498,TRAX,Redelivery,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8499,TRAX,Eng_Manutenção,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8500,TRAX,Plan_Compras,Settings,PN_Software_Configuration_EXPLORER,EXPLORER,NO
8501,TRAX,Plan_Manutenção_Linha,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8502,TRAX,Plan_Manutenção_Heavy,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8503,TRAX,PCP,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8504,TRAX,PCO,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8505,TRAX,Qualidade_Manutenção,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8506,TRAX,Manutenção_Linha,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8507,TRAX,MCC,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8508,TRAX,Plan_Materiais,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8509,TRAX,GSE,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8510,TRAX,Simulador,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
8511,TRAX,Almoxarifado,Settings,PN_Software_Configuration_Auth_Grp_EXPLORER,EXPLORER,NO
